"Event.Index","UTC.Timestamp","UTC.Date","Local.Timestamp","Local.Timezone","Local.Date","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Task.Name","Task.Version","checkpoint.ck2j","checkpoint.l3jo","checkpoint.r1eg","branch.vth2","Randomise.questionnaire.elements.","Question.Key","Response"
"22",1619547934150,"27/04/2021 18:25:34",1619547934238,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_NegativeExposure-1","N"
"23",1619547934306,"27/04/2021 18:25:34",1619547934238,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_NegativeExposure-2","SD"
"24",1619547934306,"27/04/2021 18:25:34",1619547934238,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_NegativeExposure-3","MD"
"25",1619547934306,"27/04/2021 18:25:34",1619547934238,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_NegativeExposure-4","N"
"26",1619547934306,"27/04/2021 18:25:34",1619547934239,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_NegativeExposure-5","MA"
"27",1619547934306,"27/04/2021 18:25:34",1619547934239,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_NegativeExposure-6","N"
"28",1619547934306,"27/04/2021 18:25:34",1619547934239,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_NegativeExposure-7","MD"
"29",1619547934306,"27/04/2021 18:25:34",1619547934240,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_NegativeExposure-8","MA"
"30",1619547934306,"27/04/2021 18:25:34",1619547934240,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Trade-Offs-1","SD"
"31",1619547934306,"27/04/2021 18:25:34",1619547934240,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Trade-Offs-2","MA"
"32",1619547934306,"27/04/2021 18:25:34",1619547934240,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Trade-Offs-3","MA"
"33",1619547934306,"27/04/2021 18:25:34",1619547934241,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Trade-Offs-4","N"
"34",1619547934306,"27/04/2021 18:25:34",1619547934241,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Trade-Offs-5","MD"
"35",1619547934306,"27/04/2021 18:25:34",1619547934241,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Trade-Offs-6","MA"
"36",1619547934306,"27/04/2021 18:25:34",1619547934242,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Nurturance-1","N"
"37",1619547934306,"27/04/2021 18:25:34",1619547934242,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Nurturance-2","SA"
"38",1619547934306,"27/04/2021 18:25:34",1619547934242,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Nurturance-3","SA"
"39",1619547934306,"27/04/2021 18:25:34",1619547934242,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Nurturance-4","MA"
"40",1619547934306,"27/04/2021 18:25:34",1619547934243,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Nurturance-5","MA"
"41",1619547934306,"27/04/2021 18:25:34",1619547934243,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_Nurturance-6","N"
"42",1619547934306,"27/04/2021 18:25:34",1619547934243,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_FemaleRoleBeliefs-1","MD"
"43",1619547934415,"27/04/2021 18:25:34",1619547934244,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_FemaleRoleBeliefs-2","SD"
"44",1619547934415,"27/04/2021 18:25:34",1619547934244,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_FemaleRoleBeliefs-3","SD"
"45",1619547934415,"27/04/2021 18:25:34",1619547934244,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_FemaleRoleBeliefs-4","N"
"46",1619547934415,"27/04/2021 18:25:34",1619547934246,-4,"27/04/2021 14:25:34",37327,10,"questionnaire-7w8d",NA,12238772,3694559,NA,"complete",NA,"608853698e1acc758f521980","computer","Desktop or Laptop","Windows 7","1280x720","1263x580","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","END QUESTIONNAIRE","129310"
"1",1619547774053,"27/04/2021 18:22:54",1619547773765,-4,"27/04/2021 14:22:53",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1280x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","BEGIN QUESTIONNAIRE",""
"2",1619547944974,"27/04/2021 18:25:44",1619547944508,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-1","Strongly Disagree"
"3",1619547945115,"27/04/2021 18:25:45",1619547944511,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-1-quantised","1"
"4",1619547945115,"27/04/2021 18:25:45",1619547944511,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-2","Strongly Disagree"
"5",1619547945115,"27/04/2021 18:25:45",1619547944512,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-2-quantised","1"
"6",1619547945115,"27/04/2021 18:25:45",1619547944512,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-3","Strongly Disagree"
"7",1619547945115,"27/04/2021 18:25:45",1619547944512,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-3-quantised","1"
"8",1619547945115,"27/04/2021 18:25:45",1619547944512,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-4","Strongly Disagree"
"9",1619547945115,"27/04/2021 18:25:45",1619547944512,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-4-quantised","1"
"10",1619547945115,"27/04/2021 18:25:45",1619547944513,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-5","Strongly Disagree"
"11",1619547945115,"27/04/2021 18:25:45",1619547944513,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-5-quantised","1"
"12",1619547945115,"27/04/2021 18:25:45",1619547944513,-4,"27/04/2021 14:25:44",37327,10,"questionnaire-7w8d",NA,12238757,3694544,NA,"complete",NA,"6088537437bd494a16df4a88","computer","Desktop or Laptop","Windows 10","1280x720","1263x579","Did questionnaires","Attitudes towards babies",7,"Consented","Did tasks","Did questionnaires","English withPartner NoChildren","No","ATB_PositiveExposure-6","Strongly Disagree"
